,meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
0,6.489999885559084,2.0949542841744955,0.102188110351562,-0.817153930664062,0.518356323242188,0.0845513698683807,0.208584102897186,0.103558350568276,-0.189163208007812,-0.982147216796875,0.31982421875,-0.0743607839571925,-0.173171783566293,-0.0774750845359311,-0.01259155273437496,-0.904649658203125,0.4137371826171875,0.004276738436625157,-0.002238759738764212,0.009944030457468656,0.07496031147322868,0.0480019025282379,0.05748073581599381,0.040206166378657274,0.07462907170776636,0.043740091066959044,1.0
1,11.451199989318827,0.598465548872683,0.986328125,-0.128173828125,0.699493408203125,0.193041095827157,0.758153226497611,0.469215694558336,-0.786773681640625,-1.09294128417969,0.155990600585938,-0.29640956300971,-0.451702747229975,-0.538418201800154,0.04514770507812492,-0.8088848876953123,0.3518255615234374,-0.07452465358538722,0.07791963003773164,-0.024207559066024804,0.488120922151673,0.2690814289871856,0.15169219094537464,0.11681366268559183,0.31400614496736,0.23847066889474333,1.0
2,11.301199913024908,0.3901102244032603,0.222061157226562,-0.730377197265625,0.459182739257812,0.110502543110658,0.295041497157736,0.332492199986976,-0.481491088867188,-1.21717834472656,0.0852813720703125,-0.110884440410975,-0.599087141961031,-0.178413949856005,-0.056547851562500064,-0.9500018310546876,0.2588055419921876,-0.006116237064764679,-0.005236925188686757,-0.004143367329233978,0.17199713082918253,0.10252743294782588,0.09408645203934407,0.05169801801005591,0.16786473405936708,0.09892804554106872,1.0
3,6.058399925231933,2.8402430084973513,0.112152099609375,-0.879806518554688,0.475509643554688,0.118002803688648,0.0661377414593548,0.110712666520665,-0.150482177734375,-1.09529113769531,-0.0238189697265625,-0.0372666783979148,-0.127533191965606,-0.0420582378311854,-0.01327636718750002,-0.9722058105468742,0.16361389160156253,0.007675773546470735,-0.019961106097316036,0.010237809083637472,0.0702200569871162,0.05757223768169091,0.14963525989834686,0.03489536976568096,0.052967039687803065,0.0357358384872923,1.0
4,6.653600034713751,2.639186895141289,0.288528442382812,-0.51202392578125,0.902557373046875,0.373500619716452,0.591402058003389,0.678332163357429,-0.493133544921875,-1.16119384765625,0.091827392578125,-0.508788137828041,-0.815936631617387,-0.358716347240986,-0.026438598632812463,-0.8615997314453128,0.4927783203124999,0.018315059490759806,0.0004360446916009109,0.012767716245413587,0.17262531058774877,0.17114489812725123,0.17012603884689362,0.18426851267595235,0.2886828238221769,0.223612788197896,1.0
5,10.344399986267097,1.5873590851314112,0.748443603515625,-0.5704345703125,0.648178100585938,0.477540469809814,1.02198886726623,0.448529857107254,-0.614151000976562,-1.30889892578125,-0.19140625,-0.278257190703621,-0.588625446250873,-0.627819720645787,0.012829589843750079,-0.9602722167968756,0.11290222167968757,0.008300721580513095,-0.011668768147914692,0.006469734415217459,0.2990506794658481,0.18962449467301185,0.19947886109665908,0.15993852813282966,0.29659703640712265,0.19664248051259162,1.0
6,5.507200069427489,2.2747208522133606,0.082000732421875,-0.7349853515625,0.5853271484375,0.080998712974215,0.0558017469526483,0.173186430952289,-0.18035888671875,-1.01707458496094,0.243850708007812,-0.0956421042280157,-0.212251275718225,-0.0801994983310822,-0.0142108154296875,-0.8766851806640628,0.469183349609375,-0.017583073686185044,-0.02290313211145965,0.008536741568960284,0.0633363698938356,0.06737597476317186,0.09873131713288892,0.0500491673136585,0.06516680330763366,0.06800570232690129,1.0
7,10.575199851989742,0.9901393970248429,0.523574829101562,-0.418182373046875,0.710174560546875,0.222017886383873,0.621100298899408,0.495411079672573,-0.95880126953125,-1.15362548828125,-0.113693237304688,-0.431909335060179,-0.736983758992571,-0.451941899095864,-0.14157165527343754,-0.9207373046875007,0.23286804199218736,-0.036356868001033237,-0.009166334155943772,0.0027647660119879468,0.33833200843600053,0.17270565565377816,0.1899572880674683,0.14619164529194884,0.34054939661959605,0.210894852978427,1.0
8,5.936400003433228,1.7440371528558491,0.086151123046875,-0.753204345703125,0.525848388671875,0.0827681172024636,0.190999782851611,0.0794237195055421,-0.190399169921875,-1.05387878417969,-0.014190673828125,-0.13308881231562,-0.131668282190172,-0.0803481027199086,-0.032030029296874984,-0.8853186035156253,0.34885925292968767,-0.012278355068789302,-0.006727901251289739,0.00019019231240909387,0.07321399070726034,0.0806183648998643,0.16665308116358238,0.05285085692422315,0.07420676526605502,0.039919367441489086,1.0
9,11.391599998474135,0.9711276980817364,0.502090454101562,-0.494705200195312,0.847381591796875,0.331053294050006,0.708112163298913,0.673876428537617,-1.03634643554688,-1.39892578125,-0.321044921875,-0.510192688986949,-0.844473467962022,-0.536233078125744,-0.06320434570312519,-0.9616906738281243,0.27347534179687494,-0.016890587886898383,0.043972784338843274,-0.03026834911689418,0.3832940577790025,0.231917892262542,0.28282248102229984,0.195815703233217,0.36999400914225394,0.2839598610485523,1.0
10,10.457200183868416,1.576939473245871,0.102142333984375,-0.821273803710938,0.255935668945312,0.126070583894934,0.192118576825553,0.202543254596559,-0.3187255859375,-1.06886291503906,-0.01531982421875,-0.127994984098625,-0.227207055767892,-0.110772055012974,-0.049333496093749984,-0.9520080566406247,0.11619323730468749,-0.017649162691796446,-0.016049987720425686,0.02327478156790238,0.09372719641352907,0.059423090642324435,0.07261734527803643,0.0683104710722264,0.08943291958415575,0.06633201223667279,1.0
